,DataIni,HoraIni,DataFim,HoraFim,Sentido,Linha,NoVeículo,DuraçãoViagem,TotalGiros,KmPerc,Segundos
99773,1572480000000,10:06:00,1572480000000,10:27:00,Ida,277,1531,00:21:00,26,6.927,1260.0
99774,1572480000000,10:49:00,1572480000000,11:09:00,Ida,277,1531,00:20:00,21,6.927,1200.0
99775,1572480000000,11:25:00,1572480000000,11:46:00,Ida,277,1531,00:21:00,50,6.927,1260.0
99777,1572480000000,12:16:00,1572480000000,12:34:00,Ida,277,1531,00:18:00,29,6.927,1080.0
99778,1572480000000,12:41:00,1572480000000,12:59:00,Ida,277,11581,00:18:00,24,6.927,1080.0
99779,1572480000000,13:21:00,1572480000000,13:42:00,Ida,277,1525,00:21:00,30,6.927,1260.0
99780,1572480000000,13:46:00,1572480000000,14:04:00,Ida,277,1531,00:18:00,8,6.927,1080.0
99781,1572480000000,14:27:00,1572480000000,14:47:00,Ida,277,1531,00:20:00,30,6.927,1200.0
99782,1572480000000,15:06:00,1572480000000,15:27:00,Ida,277,1531,00:21:00,23,6.927,1260.0
99783,1572480000000,15:47:00,1572480000000,16:09:00,Ida,277,11653,00:22:00,45,6.927,1320.0
99784,1572480000000,16:27:00,1572480000000,16:47:00,Ida,277,11653,00:20:00,20,6.927,1200.0
99785,1572480000000,16:58:00,1572480000000,17:18:00,Ida,277,11675,00:20:00,18,6.927,1200.0
99787,1572480000000,17:48:00,1572480000000,18:08:00,Ida,277,11675,00:20:00,18,6.927,1200.0
99788,1572480000000,18:36:00,1572480000000,18:57:00,Ida,277,1523,00:21:00,15,6.927,1260.0
99790,1572480000000,19:08:00,1572480000000,19:23:00,Ida,277,1561,00:15:00,8,6.927,900.0
99791,1572480000000,20:26:00,1572480000000,20:42:00,Ida,277,11597,00:16:00,10,6.927,960.0
99792,1572480000000,21:51:00,1572480000000,22:09:00,Ida,277,1543,00:18:00,12,6.927,1080.0
99793,1572393600000,05:14:00,1572393600000,05:32:00,Ida,277,1531,00:18:00,22,6.927,1080.0
99794,1572393600000,05:29:00,1572393600000,05:48:00,Ida,277,1505,00:19:00,27,6.927,1140.0
99795,1572393600000,05:44:00,1572393600000,06:02:00,Ida,277,1531,00:18:00,41,6.927,1080.0
99796,1572393600000,06:05:00,1572393600000,06:23:00,Ida,277,1505,00:18:00,33,6.927,1080.0
99797,1572393600000,06:21:00,1572393600000,06:42:00,Ida,277,1531,00:21:00,63,6.927,1260.0
99799,1572393600000,06:51:00,1572393600000,07:12:00,Ida,277,1567,00:21:00,41,6.927,1260.0
99800,1572393600000,07:06:00,1572393600000,07:28:00,Ida,277,1531,00:22:00,40,6.927,1320.0
99801,1572393600000,07:14:00,1572393600000,07:36:00,Ida,277,1505,00:22:00,27,6.927,1320.0
99802,1572393600000,07:58:00,1572393600000,08:21:00,Ida,277,1505,00:23:00,12,6.927,1380.0
99803,1572393600000,08:20:00,1572393600000,08:37:00,Ida,277,11569,00:17:00,24,6.927,1020.0
99804,1572393600000,09:22:00,1572393600000,09:38:00,Ida,277,1565,00:16:00,14,6.927,960.0
99805,1572393600000,10:04:00,1572393600000,10:22:00,Ida,277,1531,00:18:00,20,6.927,1080.0
99806,1572393600000,10:46:00,1572393600000,11:06:00,Ida,277,1531,00:20:00,37,6.927,1200.0
99807,1572393600000,11:25:00,1572393600000,11:45:00,Ida,277,1531,00:20:00,44,6.927,1200.0
99808,1572393600000,11:52:00,1572393600000,12:15:00,Ida,277,1565,00:23:00,73,6.927,1380.0
99810,1572393600000,12:40:00,1572393600000,13:01:00,Ida,277,1565,00:21:00,32,6.927,1260.0
99811,1572393600000,13:14:00,1572393600000,13:32:00,Ida,277,11601,00:18:00,10,6.927,1080.0
99812,1572393600000,13:46:00,1572393600000,14:02:00,Ida,277,1419,00:16:00,11,6.927,960.0
99814,1572393600000,15:07:00,1572393600000,15:26:00,Ida,277,1419,00:19:00,21,6.927,1140.0
99818,1572393600000,17:31:00,1572393600000,17:55:00,Ida,277,11679,00:24:00,28,6.927,1440.0
99819,1572393600000,17:50:00,1572393600000,18:13:00,Ida,277,1497,00:23:00,31,6.927,1380.0
99821,1572393600000,18:50:00,1572393600000,19:10:00,Ida,277,11661,00:20:00,11,6.927,1200.0
99822,1572393600000,19:06:00,1572393600000,19:23:00,Ida,277,1497,00:17:00,4,6.927,1020.0
99823,1572393600000,20:26:00,1572393600000,20:41:00,Ida,277,11569,00:15:00,0,6.927,900.0
99824,1572393600000,21:48:00,1572393600000,22:06:00,Ida,277,1543,00:18:00,12,6.927,1080.0
99825,1572307200000,05:14:00,1572307200000,05:30:00,Ida,277,1471,00:16:00,14,6.927,960.0
99826,1572307200000,05:30:00,1572307200000,05:48:00,Ida,277,1505,00:18:00,17,6.927,1080.0
99827,1572307200000,05:48:00,1572307200000,06:06:00,Ida,277,1427,00:18:00,45,6.927,1080.0
99828,1572307200000,06:05:00,1572307200000,06:26:00,Ida,277,1505,00:21:00,40,6.927,1260.0
99829,1572307200000,06:21:00,1572307200000,06:42:00,Ida,277,1427,00:21:00,61,6.927,1260.0
99830,1572307200000,06:40:00,1572307200000,07:01:00,Ida,277,1505,00:21:00,46,6.927,1260.0
99831,1572307200000,06:51:00,1572307200000,07:10:00,Ida,277,1567,00:19:00,23,6.927,1140.0
99832,1572307200000,07:04:00,1572307200000,07:25:00,Ida,277,1427,00:21:00,36,6.927,1260.0
99833,1572307200000,07:16:00,1572307200000,07:37:00,Ida,277,1505,00:21:00,25,6.927,1260.0
99836,1572307200000,09:24:00,1572307200000,09:45:00,Ida,277,11639,00:21:00,35,6.927,1260.0
99837,1572307200000,10:07:00,1572307200000,10:25:00,Ida,277,1427,00:18:00,29,6.927,1080.0
99838,1572307200000,10:47:00,1572307200000,11:07:00,Ida,277,1427,00:20:00,32,6.927,1200.0
99839,1572307200000,11:24:00,1572307200000,11:46:00,Ida,277,1427,00:22:00,62,6.927,1320.0
99840,1572307200000,11:56:00,1572307200000,12:18:00,Ida,277,11639,00:22:00,72,6.927,1320.0
99841,1572307200000,12:16:00,1572307200000,12:37:00,Ida,277,1427,00:21:00,39,6.927,1260.0
99842,1572307200000,12:38:00,1572307200000,12:57:00,Ida,277,11639,00:19:00,22,6.927,1140.0
99844,1572307200000,13:46:00,1572307200000,14:05:00,Ida,277,1427,00:19:00,12,6.927,1140.0
99845,1572307200000,14:27:00,1572307200000,14:48:00,Ida,277,1427,00:21:00,36,6.927,1260.0
99847,1572307200000,15:45:00,1572307200000,16:07:00,Ida,277,11653,00:22:00,44,6.927,1320.0
99848,1572307200000,16:24:00,1572307200000,16:44:00,Ida,277,11653,00:20:00,18,6.927,1200.0
99849,1572307200000,16:57:00,1572307200000,17:18:00,Ida,277,11577,00:21:00,36,6.927,1260.0
99851,1572307200000,17:45:00,1572307200000,18:05:00,Ida,277,11577,00:20:00,29,6.927,1200.0
99853,1572307200000,18:42:00,1572307200000,18:59:00,Ida,277,11663,00:17:00,4,6.927,1020.0
99854,1572307200000,19:03:00,1572307200000,19:21:00,Ida,277,11577,00:18:00,6,6.927,1080.0
99856,1572307200000,21:48:00,1572307200000,22:07:00,Ida,277,1543,00:19:00,17,6.927,1140.0
99858,1572220800000,05:29:00,1572220800000,05:46:00,Ida,277,1505,00:17:00,17,6.927,1020.0
99859,1572220800000,05:46:00,1572220800000,06:03:00,Ida,277,1531,00:17:00,19,6.927,1020.0
99860,1572220800000,06:05:00,1572220800000,06:22:00,Ida,277,1505,00:17:00,22,6.927,1020.0
99862,1572220800000,06:38:00,1572220800000,06:58:00,Ida,277,1505,00:20:00,56,6.927,1200.0
99863,1572220800000,06:51:00,1572220800000,07:09:00,Ida,277,1567,00:18:00,23,6.927,1080.0
99864,1572220800000,07:03:00,1572220800000,07:20:00,Ida,277,1531,00:17:00,23,6.927,1020.0
99865,1572220800000,07:14:00,1572220800000,07:36:00,Ida,277,1505,00:22:00,39,6.927,1320.0
99866,1572220800000,07:58:00,1572220800000,08:16:00,Ida,277,1505,00:18:00,21,6.927,1080.0
99867,1572220800000,08:20:00,1572220800000,08:38:00,Ida,277,11569,00:18:00,26,6.927,1080.0
99868,1572220800000,09:24:00,1572220800000,09:39:00,Ida,277,11639,00:15:00,13,6.927,900.0
99869,1572220800000,10:05:00,1572220800000,10:22:00,Ida,277,1531,00:17:00,17,6.927,1020.0
99870,1572220800000,10:46:00,1572220800000,11:04:00,Ida,277,1531,00:18:00,17,6.927,1080.0
99871,1572220800000,11:25:00,1572220800000,11:46:00,Ida,277,1531,00:21:00,37,6.927,1260.0
99872,1572220800000,11:53:00,1572220800000,12:17:00,Ida,277,11639,00:24:00,81,6.927,1440.0
99873,1572220800000,12:14:00,1572220800000,12:35:00,Ida,277,1531,00:21:00,30,6.927,1260.0
99874,1572220800000,12:42:00,1572220800000,12:58:00,Ida,277,11639,00:16:00,15,6.927,960.0
99875,1572220800000,13:15:00,1572220800000,13:31:00,Ida,277,11601,00:16:00,11,6.927,960.0
99876,1572220800000,13:46:00,1572220800000,14:07:00,Ida,277,1531,00:21:00,22,6.927,1260.0
99877,1572220800000,14:26:00,1572220800000,14:46:00,Ida,277,1531,00:20:00,23,6.927,1200.0
99878,1572220800000,15:08:00,1572220800000,15:29:00,Ida,277,1531,00:21:00,27,6.927,1260.0
99879,1572220800000,15:47:00,1572220800000,16:08:00,Ida,277,11653,00:21:00,42,6.927,1260.0
99880,1572220800000,16:25:00,1572220800000,16:43:00,Ida,277,11653,00:18:00,19,6.927,1080.0
99881,1572220800000,16:54:00,1572220800000,17:15:00,Ida,277,1561,00:21:00,17,6.927,1260.0
99882,1572220800000,17:25:00,1572220800000,17:44:00,Ida,277,1505,00:19:00,16,6.927,1140.0
99883,1572220800000,17:47:00,1572220800000,18:10:00,Ida,277,1561,00:23:00,49,6.927,1380.0
99884,1572220800000,18:30:00,1572220800000,18:47:00,Ida,277,1539,00:17:00,11,6.927,1020.0
99885,1572220800000,18:45:00,1572220800000,19:00:00,Ida,277,11577,00:15:00,1,6.927,900.0
99886,1572220800000,19:06:00,1572220800000,19:23:00,Ida,277,1561,00:17:00,5,6.927,1020.0
99887,1572220800000,20:24:00,1572220800000,20:38:00,Ida,277,11569,00:14:00,0,6.927,840.0
99888,1572220800000,21:50:00,1572220800000,22:06:00,Ida,277,1543,00:16:00,2,6.927,960.0
99889,1572134400000,05:12:00,1572134400000,05:27:00,Ida,277,11643,00:15:00,12,6.927,900.0
99890,1572134400000,05:45:00,1572134400000,06:01:00,Ida,277,11635,00:16:00,21,6.927,960.0
99891,1572134400000,06:31:00,1572134400000,06:45:00,Ida,277,11635,00:14:00,11,6.927,840.0
99892,1572134400000,07:27:00,1572134400000,07:39:00,Ida,277,11647,00:12:00,3,6.927,720.0
99893,1572134400000,08:17:00,1572134400000,08:33:00,Ida,277,11645,00:16:00,5,6.927,960.0
99894,1572134400000,09:29:00,1572134400000,09:45:00,Ida,277,11653,00:16:00,3,6.927,960.0
99895,1572134400000,10:42:00,1572134400000,10:56:00,Ida,277,11637,00:14:00,6,6.927,840.0
99896,1572134400000,11:58:00,1572134400000,12:14:00,Ida,277,11647,00:16:00,15,6.927,960.0
99897,1572134400000,12:47:00,1572134400000,13:03:00,Ida,277,11655,00:16:00,16,6.927,960.0
99899,1572134400000,14:52:00,1572134400000,15:09:00,Ida,277,11673,00:17:00,22,6.927,1020.0
99901,1572134400000,16:28:00,1572134400000,16:47:00,Ida,277,11635,00:19:00,19,6.927,1140.0
99904,1572134400000,18:44:00,1572134400000,19:00:00,Ida,277,11681,00:16:00,8,6.927,960.0
99905,1572134400000,19:38:00,1572134400000,19:56:00,Ida,277,11655,00:18:00,7,6.927,1080.0
99906,1572134400000,20:07:00,1572134400000,20:21:00,Ida,277,11645,00:14:00,3,6.927,840.0
99907,1572048000000,05:13:00,1572048000000,05:29:00,Ida,277,11621,00:16:00,19,6.927,960.0
99908,1572048000000,05:53:00,1572048000000,06:09:00,Ida,277,11621,00:16:00,14,6.927,960.0
99909,1572048000000,06:32:00,1572048000000,06:50:00,Ida,277,11621,00:18:00,18,6.927,1080.0
99910,1572048000000,07:08:00,1572048000000,07:25:00,Ida,277,11621,00:17:00,15,6.927,1020.0
99911,1572048000000,07:53:00,1572048000000,08:08:00,Ida,277,11619,00:15:00,10,6.927,900.0
99913,1572048000000,09:20:00,1572048000000,09:40:00,Ida,277,1475,00:20:00,33,6.927,1200.0
99914,1572048000000,10:24:00,1572048000000,10:42:00,Ida,277,1525,00:18:00,13,6.927,1080.0
99915,1572048000000,11:28:00,1572048000000,11:51:00,Ida,277,1543,00:23:00,24,6.927,1380.0
99917,1572048000000,12:57:00,1572048000000,13:18:00,Ida,277,1533,00:21:00,27,6.927,1260.0
99918,1572048000000,13:35:00,1572048000000,13:54:00,Ida,277,11673,00:19:00,23,6.927,1140.0
99919,1572048000000,14:21:00,1572048000000,14:37:00,Ida,277,1531,00:16:00,22,6.927,960.0
99920,1572048000000,15:12:00,1572048000000,15:32:00,Ida,277,11593,00:20:00,16,6.927,1200.0
99921,1572048000000,16:09:00,1572048000000,16:28:00,Ida,277,1527,00:19:00,16,6.927,1140.0
99922,1572048000000,17:10:00,1572048000000,17:31:00,Ida,277,1533,00:21:00,16,6.927,1260.0
99923,1572048000000,18:15:00,1572048000000,18:34:00,Ida,277,11585,00:19:00,14,6.927,1140.0
99924,1572048000000,19:10:00,1572048000000,19:29:00,Ida,277,11581,00:19:00,10,6.927,1140.0
99925,1572048000000,20:11:00,1572048000000,20:28:00,Ida,277,11659,00:17:00,20,6.927,1020.0
99926,1572048000000,20:54:00,1572048000000,21:10:00,Ida,277,11663,00:16:00,4,6.927,960.0
99927,1571961600000,05:14:00,1571961600000,05:28:00,Ida,277,1531,00:14:00,6,6.927,840.0
99928,1571961600000,05:31:00,1571961600000,05:47:00,Ida,277,1505,00:16:00,16,6.927,960.0
99929,1571961600000,05:46:00,1571961600000,06:04:00,Ida,277,1531,00:18:00,35,6.927,1080.0
99930,1571961600000,06:06:00,1571961600000,06:25:00,Ida,277,1505,00:19:00,48,6.927,1140.0
99931,1571961600000,06:22:00,1571961600000,06:43:00,Ida,277,1531,00:21:00,48,6.927,1260.0
99932,1571961600000,06:43:00,1571961600000,07:02:00,Ida,277,1505,00:19:00,36,6.927,1140.0
99933,1571961600000,06:50:00,1571961600000,07:10:00,Ida,277,1567,00:20:00,19,6.927,1200.0
99935,1571961600000,07:16:00,1571961600000,07:39:00,Ida,277,1505,00:23:00,28,6.927,1380.0
99936,1571961600000,07:56:00,1571961600000,08:18:00,Ida,277,1505,00:22:00,21,6.927,1320.0
99937,1571961600000,08:20:00,1571961600000,08:39:00,Ida,277,11569,00:19:00,40,6.927,1140.0
99938,1571961600000,09:24:00,1571961600000,09:42:00,Ida,277,11639,00:18:00,15,6.927,1080.0
99939,1571961600000,10:04:00,1571961600000,10:22:00,Ida,277,1531,00:18:00,18,6.927,1080.0
99940,1571961600000,10:46:00,1571961600000,11:08:00,Ida,277,1531,00:22:00,29,6.927,1320.0
99941,1571961600000,11:24:00,1571961600000,11:46:00,Ida,277,1531,00:22:00,52,6.927,1320.0
99942,1571961600000,11:56:00,1571961600000,12:15:00,Ida,277,11639,00:19:00,39,6.927,1140.0
99943,1571961600000,12:16:00,1571961600000,12:34:00,Ida,277,1531,00:18:00,23,6.927,1080.0
99944,1571961600000,12:40:00,1571961600000,13:00:00,Ida,277,11639,00:20:00,30,6.927,1200.0
99945,1571961600000,13:19:00,1571961600000,13:41:00,Ida,277,11601,00:22:00,30,6.927,1320.0
99947,1571961600000,14:26:00,1571961600000,14:45:00,Ida,277,1531,00:19:00,13,6.927,1140.0
99948,1571961600000,15:06:00,1571961600000,15:23:00,Ida,277,1531,00:17:00,11,6.927,1020.0
99951,1571961600000,16:56:00,1571961600000,17:21:00,Ida,277,11577,00:25:00,22,6.927,1500.0
99953,1571961600000,17:52:00,1571961600000,18:13:00,Ida,277,11577,00:21:00,15,6.927,1260.0
99955,1571961600000,18:46:00,1571961600000,19:00:00,Ida,277,1417,00:14:00,1,6.927,840.0
99956,1571961600000,19:06:00,1571961600000,19:23:00,Ida,277,1519,00:17:00,6,6.927,1020.0
99957,1571961600000,20:26:00,1571961600000,20:42:00,Ida,277,1473,00:16:00,0,6.927,960.0
99958,1571961600000,21:48:00,1571961600000,22:06:00,Ida,277,1543,00:18:00,17,6.927,1080.0
99959,1571875200000,05:14:00,1571875200000,05:31:00,Ida,277,1531,00:17:00,19,6.927,1020.0
99960,1571875200000,05:31:00,1571875200000,05:48:00,Ida,277,1505,00:17:00,19,6.927,1020.0
99961,1571875200000,05:46:00,1571875200000,06:06:00,Ida,277,1531,00:20:00,35,6.927,1200.0
99963,1571875200000,06:21:00,1571875200000,06:41:00,Ida,277,1531,00:20:00,31,6.927,1200.0
99964,1571875200000,06:40:00,1571875200000,07:00:00,Ida,277,1505,00:20:00,27,6.927,1200.0
99965,1571875200000,06:51:00,1571875200000,07:08:00,Ida,277,1567,00:17:00,15,6.927,1020.0
99966,1571875200000,07:03:00,1571875200000,07:22:00,Ida,277,1531,00:19:00,34,6.927,1140.0
99967,1571875200000,07:16:00,1571875200000,07:40:00,Ida,277,1505,00:24:00,29,6.927,1440.0
99968,1571875200000,08:00:00,1571875200000,08:22:00,Ida,277,1505,00:22:00,42,6.927,1320.0
99969,1571875200000,08:21:00,1571875200000,08:38:00,Ida,277,1523,00:17:00,12,6.927,1020.0
99970,1571875200000,09:24:00,1571875200000,09:44:00,Ida,277,11639,00:20:00,23,6.927,1200.0
99971,1571875200000,10:10:00,1571875200000,10:28:00,Ida,277,1505,00:18:00,30,6.927,1080.0
99972,1571875200000,10:48:00,1571875200000,11:07:00,Ida,277,1421,00:19:00,27,6.927,1140.0
99973,1571875200000,11:28:00,1571875200000,11:52:00,Ida,277,1531,00:24:00,61,6.927,1440.0
99974,1571875200000,11:53:00,1571875200000,12:12:00,Ida,277,11639,00:19:00,36,6.927,1140.0
99975,1571875200000,12:16:00,1571875200000,12:35:00,Ida,277,1531,00:19:00,27,6.927,1140.0
99976,1571875200000,12:42:00,1571875200000,13:00:00,Ida,277,11639,00:18:00,22,6.927,1080.0
99977,1571875200000,13:19:00,1571875200000,13:36:00,Ida,277,11601,00:17:00,16,6.927,1020.0
99978,1571875200000,13:50:00,1571875200000,14:08:00,Ida,277,1531,00:18:00,14,6.927,1080.0
99979,1571875200000,14:26:00,1571875200000,14:45:00,Ida,277,1531,00:19:00,15,6.927,1140.0
99980,1571875200000,15:07:00,1571875200000,15:24:00,Ida,277,1531,00:17:00,16,6.927,1020.0
99981,1571875200000,15:48:00,1571875200000,16:06:00,Ida,277,11653,00:18:00,26,6.927,1080.0
99982,1571875200000,16:26:00,1571875200000,16:45:00,Ida,277,11653,00:19:00,19,6.927,1140.0
99983,1571875200000,16:56:00,1571875200000,17:17:00,Ida,277,11595,00:21:00,40,6.927,1260.0
99984,1571875200000,17:33:00,1571875200000,17:58:00,Ida,277,1505,00:25:00,44,6.927,1500.0
99985,1571875200000,17:49:00,1571875200000,18:10:00,Ida,277,11595,00:21:00,34,6.927,1260.0
99987,1571875200000,19:00:00,1571875200000,19:18:00,Ida,277,11583,00:18:00,5,6.927,1080.0
99988,1571875200000,19:06:00,1571875200000,19:23:00,Ida,277,11595,00:17:00,7,6.927,1020.0
99989,1571875200000,20:28:00,1571875200000,20:44:00,Ida,277,11569,00:16:00,5,6.927,960.0
99990,1571875200000,21:48:00,1571875200000,22:07:00,Ida,277,1543,00:19:00,17,6.927,1140.0
99991,1571788800000,05:16:00,1571788800000,05:33:00,Ida,277,1471,00:17:00,15,6.927,1020.0
99992,1571788800000,05:29:00,1571788800000,05:45:00,Ida,277,1505,00:16:00,14,6.927,960.0
99993,1571788800000,05:46:00,1571788800000,06:07:00,Ida,277,1471,00:21:00,45,6.927,1260.0
99995,1571788800000,06:22:00,1571788800000,06:41:00,Ida,277,1471,00:19:00,49,6.927,1140.0
99997,1571788800000,06:51:00,1571788800000,07:09:00,Ida,277,1567,00:18:00,11,6.927,1080.0
99999,1571788800000,07:15:00,1571788800000,07:36:00,Ida,277,1505,00:21:00,29,6.927,1260.0
100000,1571788800000,07:58:00,1571788800000,08:19:00,Ida,277,1505,00:21:00,27,6.927,1260.0
100001,1571788800000,08:35:00,1571788800000,08:54:00,Ida,277,1559,00:19:00,11,6.927,1140.0
100002,1571788800000,09:24:00,1571788800000,09:41:00,Ida,277,11639,00:17:00,21,6.927,1020.0
100003,1571788800000,10:03:00,1571788800000,10:22:00,Ida,277,1471,00:19:00,38,6.927,1140.0
100005,1571788800000,11:27:00,1571788800000,11:49:00,Ida,277,1471,00:22:00,45,6.927,1320.0
100007,1571788800000,12:24:00,1571788800000,12:41:00,Ida,277,1471,00:17:00,24,6.927,1020.0
100008,1571788800000,12:44:00,1571788800000,13:03:00,Ida,277,11639,00:19:00,24,6.927,1140.0
100009,1571788800000,13:24:00,1571788800000,13:42:00,Ida,277,11601,00:18:00,13,6.927,1080.0
100011,1571788800000,14:34:00,1571788800000,14:54:00,Ida,277,1471,00:20:00,37,6.927,1200.0
100012,1571788800000,15:18:00,1571788800000,15:38:00,Ida,277,1471,00:20:00,29,6.927,1200.0
100015,1571788800000,16:54:00,1571788800000,17:15:00,Ida,277,1561,00:21:00,34,6.927,1260.0
100016,1571788800000,17:29:00,1571788800000,17:50:00,Ida,277,1505,00:21:00,25,6.927,1260.0
100017,1571788800000,17:49:00,1571788800000,18:10:00,Ida,277,1561,00:21:00,25,6.927,1260.0
100018,1571788800000,18:31:00,1571788800000,18:52:00,Ida,277,1539,00:21:00,22,6.927,1260.0
100019,1571788800000,18:50:00,1571788800000,19:08:00,Ida,277,11585,00:18:00,7,6.927,1080.0
100021,1571788800000,20:26:00,1571788800000,20:43:00,Ida,277,11569,00:17:00,8,6.927,1020.0
100022,1571788800000,21:48:00,1571788800000,22:08:00,Ida,277,1543,00:20:00,27,6.927,1200.0
100023,1571702400000,05:14:00,1571702400000,05:31:00,Ida,277,1531,00:17:00,22,6.927,1020.0
100026,1571702400000,06:05:00,1571702400000,06:23:00,Ida,277,1505,00:18:00,26,6.927,1080.0
100027,1571702400000,06:21:00,1571702400000,06:39:00,Ida,277,1531,00:18:00,39,6.927,1080.0
100028,1571702400000,06:40:00,1571702400000,06:59:00,Ida,277,1505,00:19:00,29,6.927,1140.0
100029,1571702400000,06:51:00,1571702400000,07:12:00,Ida,277,1567,00:21:00,29,6.927,1260.0
100031,1571702400000,07:14:00,1571702400000,07:38:00,Ida,277,1505,00:24:00,39,6.927,1440.0
100032,1571702400000,07:56:00,1571702400000,08:18:00,Ida,277,1505,00:22:00,19,6.927,1320.0
100033,1571702400000,08:18:00,1571702400000,08:35:00,Ida,277,11569,00:17:00,29,6.927,1020.0
100034,1571702400000,09:25:00,1571702400000,09:43:00,Ida,277,11639,00:18:00,20,6.927,1080.0
100035,1571702400000,10:04:00,1571702400000,10:22:00,Ida,277,1531,00:18:00,29,6.927,1080.0
100036,1571702400000,10:46:00,1571702400000,11:05:00,Ida,277,1531,00:19:00,25,6.927,1140.0
100038,1571702400000,11:52:00,1571702400000,12:12:00,Ida,277,11639,00:20:00,54,6.927,1200.0
100039,1571702400000,12:15:00,1571702400000,12:33:00,Ida,277,1531,00:18:00,37,6.927,1080.0
100040,1571702400000,12:40:00,1571702400000,12:58:00,Ida,277,11639,00:18:00,24,6.927,1080.0
100041,1571702400000,13:15:00,1571702400000,13:36:00,Ida,277,11601,00:21:00,23,6.927,1260.0
100042,1571702400000,13:48:00,1571702400000,14:05:00,Ida,277,11659,00:17:00,13,6.927,1020.0
100044,1571702400000,15:09:00,1571702400000,15:29:00,Ida,277,11659,00:20:00,24,6.927,1200.0
100045,1571702400000,15:47:00,1571702400000,16:08:00,Ida,277,11653,00:21:00,25,6.927,1260.0
100046,1571702400000,16:26:00,1571702400000,16:45:00,Ida,277,11653,00:19:00,9,6.927,1140.0
100047,1571702400000,16:53:00,1571702400000,17:18:00,Ida,277,1501,00:25:00,34,6.927,1500.0
100048,1571702400000,17:31:00,1571702400000,17:50:00,Ida,277,1505,00:19:00,27,6.927,1140.0
100049,1571702400000,17:47:00,1571702400000,18:07:00,Ida,277,1501,00:20:00,27,6.927,1200.0
100050,1571702400000,18:28:00,1571702400000,18:45:00,Ida,277,1539,00:17:00,14,6.927,1020.0
100051,1571702400000,18:52:00,1571702400000,19:09:00,Ida,277,1475,00:17:00,13,6.927,1020.0
100052,1571702400000,19:03:00,1571702400000,19:18:00,Ida,277,1501,00:15:00,7,6.927,900.0
100053,1571702400000,20:28:00,1571702400000,20:44:00,Ida,277,11679,00:16:00,10,6.927,960.0
100055,1571616000000,05:14:00,1571616000000,05:30:00,Ida,277,1531,00:16:00,19,6.927,960.0
100056,1571616000000,05:29:00,1571616000000,05:46:00,Ida,277,1505,00:17:00,18,6.927,1020.0
100057,1571616000000,05:46:00,1571616000000,06:02:00,Ida,277,1531,00:16:00,23,6.927,960.0
100058,1571616000000,06:05:00,1571616000000,06:24:00,Ida,277,1505,00:19:00,31,6.927,1140.0
100059,1571616000000,06:21:00,1571616000000,06:42:00,Ida,277,1531,00:21:00,51,6.927,1260.0
100060,1571616000000,06:38:00,1571616000000,06:56:00,Ida,277,1505,00:18:00,29,6.927,1080.0
100063,1571616000000,07:16:00,1571616000000,07:35:00,Ida,277,1505,00:19:00,38,6.927,1140.0
100064,1571616000000,07:57:00,1571616000000,08:16:00,Ida,277,1505,00:19:00,17,6.927,1140.0
100065,1571616000000,08:18:00,1571616000000,08:34:00,Ida,277,1421,00:16:00,20,6.927,960.0
100066,1571616000000,09:24:00,1571616000000,09:38:00,Ida,277,11639,00:14:00,8,6.927,840.0
100067,1571616000000,10:04:00,1571616000000,10:22:00,Ida,277,1531,00:18:00,29,6.927,1080.0
100068,1571616000000,10:45:00,1571616000000,11:06:00,Ida,277,1531,00:21:00,44,6.927,1260.0
100070,1571616000000,11:55:00,1571616000000,12:15:00,Ida,277,11639,00:20:00,50,6.927,1200.0
100072,1571616000000,12:40:00,1571616000000,12:57:00,Ida,277,11639,00:17:00,24,6.927,1020.0
100074,1571616000000,13:48:00,1571616000000,14:05:00,Ida,277,1531,00:17:00,18,6.927,1020.0
100075,1571616000000,14:27:00,1571616000000,14:51:00,Ida,277,1531,00:24:00,47,6.927,1440.0
100076,1571616000000,15:10:00,1571616000000,15:29:00,Ida,277,1531,00:19:00,13,6.927,1140.0
100080,1571616000000,17:27:00,1571616000000,17:47:00,Ida,277,1505,00:20:00,23,6.927,1200.0
100081,1571616000000,17:46:00,1571616000000,18:04:00,Ida,277,1473,00:18:00,15,6.927,1080.0
100082,1571616000000,18:30:00,1571616000000,18:47:00,Ida,277,1539,00:17:00,9,6.927,1020.0
100083,1571616000000,18:51:00,1571616000000,19:07:00,Ida,277,11583,00:16:00,2,6.927,960.0
100084,1571616000000,19:10:00,1571616000000,19:27:00,Ida,277,1473,00:17:00,10,6.927,1020.0
100085,1571616000000,20:26:00,1571616000000,20:43:00,Ida,277,1421,00:17:00,6,6.927,1020.0
100086,1571616000000,21:47:00,1571616000000,22:04:00,Ida,277,1543,00:17:00,10,6.927,1020.0
100087,1571529600000,06:12:00,1571529600000,06:26:00,Ida,277,11643,00:14:00,6,6.927,840.0
100088,1571529600000,06:47:00,1571529600000,07:02:00,Ida,277,11601,00:15:00,7,6.927,900.0
100089,1571529600000,07:33:00,1571529600000,07:48:00,Ida,277,11601,00:15:00,6,6.927,900.0
100090,1571529600000,08:28:00,1571529600000,08:43:00,Ida,277,11619,00:15:00,4,6.927,900.0
100091,1571529600000,09:16:00,1571529600000,09:31:00,Ida,277,11645,00:15:00,0,6.927,900.0
